order_id,customer_id,order_date,shipped_date,delivered_date,status,shipping_address,payment_method,payment_status
ORD_04258,CUST_0073,2025-01-24,2025-01-26,2025-01-27,delivered,"54534 Jordan Run, East Brian, IN 98519",Credit Card,refunded
ORD_04259,CUST_0236,2025-11-09,,,processing,"31550 Robinson Lights Apt. 981, Emilyfurt, MP 58188",Credit Card,refunded
ORD_04260,CUST_0509,2025-01-04,2025-01-07,2025-01-11,delivered,"4842 Webb Plains, Derrickmouth, NY 30357",Credit Card,failed
ORD_04261,CUST_0540,2024-11-21,2024-11-26,2024-11-27,delivered,"76928 Chavez Squares Apt. 919, Cookburgh, MI 70321",Debit Card,pending
ORD_04262,CUST_0184,2025-10-13,2025-10-16,2025-10-17,delivered,"283 Rachel Villages, East Robertberg, AS 65214",PayPal,pending
ORD_04263,CUST_0605,2025-10-04,2025-10-07,2025-10-11,delivered,"167 Juan Neck, Alexanderview, NM 73299",Google Pay,failed
ORD_04264,CUST_0058,2025-09-08,,,processing,"9860 Perez Haven Apt. 436, Wardtown, MN 51245",Apple Pay,failed
ORD_04265,CUST_0750,2025-09-12,,,cancelled,"USCGC Leach, FPO AA 26908",Debit Card,pending
ORD_04266,CUST_0100,2025-01-12,,,processing,"17962 Mark Spring Apt. 725, Port Larry, RI 95680",Debit Card,refunded
ORD_04267,CUST_0598,2025-04-30,2025-05-03,2025-05-07,delivered,"PSC 5368, Box 6790, APO AP 38975",Credit Card,paid
ORD_04268,CUST_0777,2025-07-21,2025-07-26,,shipped,"17959 James Unions, Port Isaiahfurt, CT 30985",Google Pay,refunded
ORD_04269,CUST_0446,2024-12-23,,,cancelled,"0321 Angela Ridge, Jamiebury, AR 43741",Debit Card,refunded
ORD_04270,CUST_0595,2025-07-14,2025-07-18,2025-07-21,delivered,"6000 Tiffany Plains, West Eddie, AS 74406",Apple Pay,paid
ORD_04271,CUST_0568,2025-03-19,2025-03-21,2025-03-24,delivered,"PSC 7338, Box 3111, APO AA 59740",Google Pay,refunded
ORD_04272,CUST_0271,2025-10-15,2025-10-21,,shipped,"831 Daugherty Cape Apt. 073, Stephanietown, LA 61892",Google Pay,refunded
ORD_04273,CUST_0406,2025-03-15,2025-03-16,,shipped,"547 Alex Lights, Port Claire, NM 82713",Debit Card,refunded
ORD_04274,CUST_0051,2025-10-30,,,cancelled,"7214 Crawford Mall, West Lisashire, IN 19069",PayPal,pending
ORD_04275,CUST_0764,2025-08-10,,,processing,"807 Davis Overpass, Keithside, AK 36132",Apple Pay,refunded
ORD_04276,CUST_0821,2025-05-08,,,processing,"8556 Mary Overpass Suite 669, Port Pamela, IN 97757",Credit Card,failed
ORD_04277,CUST_0251,2025-01-29,2025-02-05,2025-02-06,delivered,"4520 Kennedy Spring Apt. 392, Brendaville, WY 94578",Google Pay,pending
ORD_04278,CUST_0168,2025-09-20,2025-09-25,2025-09-28,delivered,"612 Rebecca Forks Suite 022, Phillipsburgh, GU 77391",Apple Pay,refunded
ORD_04279,CUST_0248,2025-09-17,2025-09-19,2025-09-21,delivered,"97804 Anna Junction, Port Charlotte, OR 75840",Google Pay,refunded
ORD_04280,CUST_0218,2025-09-13,,,processing,"Unit 5331 Box 4275, DPO AP 77586",PayPal,pending
ORD_04281,CUST_0580,2025-03-26,2025-03-29,2025-04-01,delivered,"333 Gray Shoals Suite 033, Simpsonberg, VA 81731",Credit Card,pending
ORD_04282,CUST_0890,2025-08-20,2025-08-22,,shipped,"86074 Vicki Fort Suite 838, Wangview, MN 27995",Debit Card,pending
ORD_04283,CUST_0782,2025-03-26,2025-04-02,2025-04-06,delivered,"Unit 3771 Box 1116, DPO AA 64638",Apple Pay,refunded
ORD_04284,CUST_0633,2025-10-14,2025-10-20,,shipped,"578 Harvey Place, Guerreroville, PW 82004",PayPal,failed
ORD_04285,CUST_0170,2025-02-10,2025-02-14,2025-02-16,delivered,"941 Nguyen Mountains, Williamsmouth, NJ 88692",Google Pay,pending
ORD_04286,CUST_0230,2025-05-07,,,processing,"520 Lori Creek, Port Johnberg, HI 83395",Google Pay,failed
ORD_04287,CUST_0668,2025-06-23,2025-06-24,2025-06-26,delivered,"313 Lynch Viaduct Suite 239, Johnsonchester, NM 93659",PayPal,pending
ORD_04288,CUST_0023,2025-07-24,2025-07-25,,shipped,"02077 Brian Passage, New Kimberlyville, OR 97330",Debit Card,paid
ORD_04289,CUST_0067,2025-07-03,2025-07-08,2025-07-10,delivered,"USNS Castillo, FPO AP 47501",PayPal,pending
ORD_04290,CUST_0529,2025-03-22,2025-03-25,2025-03-27,delivered,"51713 Larsen Roads, Mariastad, CA 68344",PayPal,failed
ORD_04291,CUST_0507,2025-06-06,2025-06-07,,shipped,"2643 Liu Land Apt. 226, West John, OK 85835",Google Pay,pending
ORD_04292,CUST_0911,2024-12-29,2024-12-30,,shipped,"8686 Johnson Court Suite 065, New Michaelmouth, PA 35271",Apple Pay,failed
ORD_04293,CUST_0840,2025-09-29,2025-10-06,2025-10-07,delivered,"3475 Franklin Creek, New Chase, NV 93522",Debit Card,failed
ORD_04294,CUST_0707,2025-10-12,2025-10-14,2025-10-18,delivered,"550 Virginia Throughway, East Kelly, GU 82387",Credit Card,refunded
ORD_04295,CUST_0332,2025-07-27,2025-08-01,2025-08-06,delivered,"USNV Rodriguez, FPO AP 11560",Google Pay,paid
ORD_04296,CUST_0207,2025-03-06,2025-03-08,,shipped,"145 Eric Lock Suite 215, South Cynthia, AS 89394",Credit Card,paid
ORD_04297,CUST_0004,2025-02-25,,,processing,"262 Allen Drive Suite 157, North Michele, IL 06481",Apple Pay,failed
ORD_04298,CUST_0252,2024-12-04,2024-12-10,2024-12-12,delivered,"04115 Potter Fork, East Jay, HI 81552",PayPal,refunded
ORD_04299,CUST_0641,2025-01-15,,,processing,"951 Smith Plains, Cooleyfurt, KY 75970",PayPal,pending
ORD_04300,CUST_0505,2025-10-26,2025-10-30,2025-11-03,delivered,"6455 Steven Islands Apt. 437, Davisstad, OH 78645",PayPal,pending
ORD_04301,CUST_0962,2025-05-09,2025-05-13,2025-05-18,delivered,"0009 Walker Spurs Apt. 008, Lake Kellimouth, MD 40344",Credit Card,refunded
ORD_04302,CUST_0412,2025-08-06,2025-08-12,2025-08-16,delivered,"50600 Patrick Well, North Ellen, VA 08002",Credit Card,refunded
ORD_04303,CUST_0004,2025-01-07,2025-01-12,2025-01-15,delivered,"202 Williams Cape Suite 289, West Matthewton, FL 05257",Credit Card,pending
ORD_04304,CUST_0388,2024-11-24,2024-11-27,2024-12-02,delivered,"PSC 6168, Box 3923, APO AP 82443",Debit Card,pending
ORD_04305,CUST_0639,2025-05-30,2025-06-06,2025-06-09,delivered,"25048 Welch Vista Apt. 064, Wilkinsberg, MD 11894",PayPal,failed
ORD_04306,CUST_0087,2025-03-24,,,processing,"906 Mcconnell Mount Apt. 867, North Bobby, RI 87315",Credit Card,refunded
ORD_04307,CUST_0811,2025-09-20,,,processing,"8699 Parker Haven Suite 500, South Mariabury, NE 76837",Debit Card,paid
ORD_04308,CUST_0136,2024-12-25,2024-12-28,2024-12-29,delivered,"650 Barnett Ranch Suite 607, West Micheleside, NE 15690",Apple Pay,refunded
ORD_04309,CUST_0801,2025-07-31,,,cancelled,"32725 Michelle Plains, East Rose, GU 54402",Debit Card,pending
ORD_04310,CUST_0439,2025-05-10,2025-05-14,2025-05-16,delivered,"616 Dawn Drive Apt. 699, Lake Brendashire, NY 47839",Debit Card,paid
ORD_04311,CUST_0863,2025-05-24,2025-05-31,2025-06-02,delivered,"580 Moore Harbor, Lake Shawn, HI 44341",Credit Card,paid
ORD_04312,CUST_0251,2025-06-14,,,processing,"498 Scott Wall, Yodermouth, TN 76002",Apple Pay,pending
ORD_04313,CUST_0825,2025-07-18,2025-07-24,2025-07-27,delivered,"87098 Justin Haven, Rickyfort, UT 48129",Apple Pay,failed
ORD_04314,CUST_0969,2025-07-14,2025-07-20,2025-07-21,delivered,"50656 Lynch Turnpike Suite 231, South Mariamouth, RI 94607",Debit Card,refunded
ORD_04315,CUST_0274,2025-06-01,2025-06-06,2025-06-10,delivered,"29672 Christopher Hill Apt. 856, Vincentfort, NM 08551",Google Pay,pending
ORD_04316,CUST_0107,2025-05-04,2025-05-06,2025-05-11,delivered,"USNV Walsh, FPO AE 75328",Google Pay,refunded
ORD_04317,CUST_0767,2024-12-04,2024-12-11,,shipped,"PSC 2397, Box 4460, APO AP 32936",Google Pay,failed
ORD_04318,CUST_0863,2025-05-04,2025-05-11,,shipped,"8688 Cochran Corners Apt. 427, Cunninghamstad, WV 39645",Credit Card,failed
ORD_04319,CUST_0614,2024-12-11,,,processing,"3749 Keith Circle Suite 571, Juanhaven, NJ 38251",Google Pay,refunded
ORD_04320,CUST_0036,2025-02-03,2025-02-09,,shipped,"5364 Ford Ford Apt. 801, Port Ashleyport, KY 54645",Google Pay,failed
ORD_04321,CUST_0834,2025-06-09,2025-06-10,2025-06-13,delivered,"79531 Todd Branch, Joyceport, WV 42021",Google Pay,pending
ORD_04322,CUST_0147,2024-12-21,2024-12-28,2025-01-01,delivered,"PSC 3524, Box 8653, APO AA 48665",Debit Card,pending
ORD_04323,CUST_0131,2025-03-03,2025-03-09,2025-03-11,delivered,"8938 Davis Route, Lake Tanner, CA 73552",Google Pay,failed
ORD_04324,CUST_0915,2025-01-28,2025-01-29,2025-01-31,delivered,"8987 Hess Mountains Apt. 033, North Jeffchester, MO 37784",Credit Card,pending
ORD_04325,CUST_0736,2025-07-18,2025-07-23,,shipped,"9863 Connor Meadow, Lake Matthew, OK 96163",Google Pay,paid
ORD_04326,CUST_0677,2025-02-14,2025-02-17,2025-02-22,delivered,"7366 Randall Hill Suite 500, East Annette, MH 85147",Debit Card,failed
ORD_04327,CUST_0234,2025-01-07,2025-01-08,2025-01-09,delivered,"9944 Rachel Haven Apt. 617, Raymondshire, CT 27190",Credit Card,pending
ORD_04328,CUST_0702,2025-04-04,2025-04-08,2025-04-10,delivered,"4189 Connor Ways Suite 764, Jennifermouth, CA 29336",PayPal,pending
ORD_04329,CUST_0837,2025-01-10,2025-01-15,,shipped,"230 Ellis Squares, West Justinland, IL 55277",Debit Card,refunded
ORD_04330,CUST_0308,2025-04-30,2025-05-07,2025-05-09,delivered,"43219 Robert Summit, Alexandermouth, MT 28586",Debit Card,refunded
ORD_04331,CUST_0733,2025-08-14,2025-08-20,2025-08-25,delivered,"USNV Nunez, FPO AP 97892",Apple Pay,paid
ORD_04332,CUST_0868,2025-01-04,2025-01-11,2025-01-16,delivered,"4355 Chad Courts Apt. 885, New Michael, OK 64165",Google Pay,pending
ORD_04333,CUST_0931,2025-10-23,2025-10-25,2025-10-29,delivered,"395 Zachary Trafficway Apt. 084, South Jasmine, NM 56875",Google Pay,refunded
ORD_04334,CUST_0060,2025-09-08,2025-09-14,2025-09-19,delivered,"27599 Shannon Inlet, Port Carriemouth, SD 68013",Debit Card,paid
ORD_04335,CUST_0398,2025-05-28,2025-05-29,2025-06-02,delivered,"119 Patricia Junctions, Donaldview, WY 85862",Credit Card,pending
ORD_04336,CUST_0715,2024-12-20,,,processing,"686 Steven Mission Apt. 222, Gonzalezland, NC 45838",Debit Card,failed
ORD_04337,CUST_0411,2025-05-10,2025-05-14,2025-05-19,delivered,"11769 Garcia Forges Apt. 470, Port Vanessaside, UT 37734",Google Pay,failed
ORD_04338,CUST_0401,2024-12-04,2024-12-11,2024-12-14,delivered,"00002 Guzman Field Suite 222, Markland, VA 96832",Google Pay,refunded
ORD_04339,CUST_0704,2024-11-19,2024-11-24,2024-11-27,delivered,"3700 Harris Park, New Evanside, PR 64851",Google Pay,refunded
ORD_04340,CUST_0198,2025-01-27,,,processing,"Unit 7132 Box 5764, DPO AA 17177",Google Pay,pending
ORD_04341,CUST_0995,2025-07-12,2025-07-19,2025-07-24,delivered,"58964 Hancock Villages Suite 132, West Julia, MD 44523",Apple Pay,pending
ORD_04342,CUST_0207,2025-11-13,2025-11-20,2025-11-21,delivered,"62602 Nancy Plaza Apt. 664, North Jason, SC 03626",Credit Card,paid
ORD_04343,CUST_0588,2025-11-03,2025-11-07,2025-11-08,delivered,"4404 Hannah Stream, Johnsonfort, WI 12720",Apple Pay,refunded
ORD_04344,CUST_0136,2025-05-08,2025-05-09,2025-05-13,delivered,"7576 Collins Trail, East Samuelton, KS 13945",Debit Card,failed
ORD_04345,CUST_0923,2025-10-18,2025-10-24,2025-10-28,delivered,"29803 Lowery Plaza Apt. 716, North Mirandaville, AR 33219",Google Pay,refunded
ORD_04346,CUST_0974,2025-09-03,2025-09-06,2025-09-10,delivered,"6899 Willie Streets, Hughesburgh, WY 70295",Google Pay,refunded
ORD_04347,CUST_0331,2025-07-13,2025-07-20,2025-07-23,delivered,"424 Eileen Springs, Woodardport, DC 46996",Apple Pay,failed
ORD_04348,CUST_0103,2025-05-12,2025-05-15,2025-05-19,delivered,"74112 Mary Ferry Suite 714, Jenkinsport, GA 24403",Apple Pay,failed
ORD_04349,CUST_0006,2024-12-02,2024-12-03,2024-12-07,delivered,"6017 Castro Ways Suite 837, Anthonymouth, VT 04106",Google Pay,refunded
ORD_04350,CUST_0346,2025-06-22,2025-06-29,2025-07-03,delivered,"662 King Cliff, Port Shelbyland, MA 52260",Google Pay,pending
ORD_04351,CUST_0299,2024-12-18,,,processing,"31441 Johnson Square, East James, NM 72871",Credit Card,failed
ORD_04352,CUST_0074,2025-01-04,2025-01-08,2025-01-11,delivered,"9761 Brooke Ville Suite 598, Jacobsbury, WY 71471",Debit Card,failed
ORD_04353,CUST_0110,2025-01-30,2025-02-01,2025-02-04,delivered,"50012 Emma Mountain, North Emilyburgh, VA 91445",Debit Card,failed
ORD_04354,CUST_0071,2025-03-15,,,cancelled,"5637 Kaylee Haven, West Victoriaton, NH 11444",Google Pay,refunded
ORD_04355,CUST_0956,2025-10-22,2025-10-23,2025-10-25,delivered,"18539 Katherine Bypass Apt. 288, North Amandaside, OR 27073",PayPal,pending
ORD_04356,CUST_0542,2025-03-26,2025-03-31,2025-04-04,delivered,"9174 Burns Avenue Suite 151, Kevinside, MI 91387",Credit Card,pending
ORD_04357,CUST_0857,2025-09-13,2025-09-20,2025-09-24,delivered,"1138 Russell Mountain Apt. 788, Estradafurt, MP 55899",Credit Card,paid
ORD_04358,CUST_0464,2025-09-12,2025-09-14,2025-09-18,delivered,"41636 Martin Extensions, Andreastad, SD 74065",PayPal,paid
ORD_04359,CUST_0904,2025-09-02,2025-09-05,,shipped,"PSC 9890, Box 5189, APO AE 05808",Debit Card,pending
ORD_04360,CUST_0939,2025-02-20,2025-02-25,2025-03-01,delivered,"054 Mark Lane Apt. 922, Katherineton, OR 58255",Credit Card,pending
ORD_04361,CUST_0047,2025-07-05,,,processing,"5643 Scott Burgs Suite 418, New Carrie, NE 42321",Debit Card,paid
ORD_04362,CUST_0554,2025-05-12,2025-05-18,,shipped,"6866 Thomas Freeway Suite 259, Fletchershire, NY 41776",Google Pay,pending
ORD_04363,CUST_0032,2025-09-18,2025-09-25,,shipped,"Unit 0314 Box 5678, DPO AE 52549",Debit Card,paid
ORD_04364,CUST_0218,2025-11-01,2025-11-07,2025-11-12,delivered,"478 Potter Valley, Woodsmouth, OH 65641",Credit Card,refunded
ORD_04365,CUST_0654,2025-07-07,2025-07-14,2025-07-19,delivered,"24474 Joshua Inlet Apt. 333, Lake Dennismouth, OR 57635",Apple Pay,refunded
ORD_04366,CUST_0889,2025-10-25,2025-10-29,,shipped,"9865 English Pines Suite 871, Ortizbury, MI 93772",PayPal,failed
ORD_04367,CUST_0345,2025-01-29,2025-02-03,2025-02-06,delivered,"5767 Gray Fall Suite 829, North Lauramouth, HI 51149",Credit Card,pending
ORD_04368,CUST_0372,2025-02-04,2025-02-09,2025-02-12,delivered,"548 Dalton Rue, Lake Michaelville, HI 61922",Google Pay,paid
ORD_04369,CUST_0306,2025-01-27,2025-01-28,2025-02-01,delivered,"849 Jones Port, East Williamborough, SD 43641",PayPal,failed
ORD_04370,CUST_0772,2024-12-06,,,cancelled,"381 Martin Forges, South Jennifer, FL 88781",Apple Pay,refunded
ORD_04371,CUST_0307,2025-11-12,2025-11-13,2025-11-18,delivered,"1000 Barron Hill Apt. 706, Lake Jeffrey, SC 38346",Debit Card,refunded
ORD_04372,CUST_0656,2025-07-29,2025-07-31,,shipped,"787 Billy Point Apt. 798, South Cindyville, NV 09967",Google Pay,failed
ORD_04373,CUST_0694,2025-02-21,2025-02-24,2025-03-01,delivered,"PSC 2492, Box 4148, APO AP 59035",Google Pay,paid
ORD_04374,CUST_0144,2024-12-22,2024-12-26,,shipped,"572 Leslie Lodge, Lorifurt, OK 87097",Credit Card,pending
ORD_04375,CUST_0735,2024-12-17,2024-12-20,,shipped,"76470 Charlotte Orchard, Elizabethfort, AS 05087",Debit Card,pending
ORD_04376,CUST_0667,2025-07-16,2025-07-23,2025-07-25,delivered,"44309 Jennifer Island, East Robinburgh, DE 64534",Credit Card,failed
ORD_04377,CUST_0934,2025-03-16,2025-03-21,2025-03-23,delivered,"5663 Jackson Throughway Suite 822, Port Thomasshire, MS 89797",Debit Card,failed
ORD_04378,CUST_0626,2025-05-13,2025-05-17,2025-05-19,delivered,"2621 Lisa Club Suite 479, Hendersonview, HI 38462",Debit Card,pending
ORD_04379,CUST_0042,2025-04-27,2025-04-28,2025-05-03,delivered,"19549 Steele Groves, Morganmouth, SC 47843",Apple Pay,refunded
ORD_04380,CUST_0483,2025-09-04,2025-09-09,2025-09-13,delivered,"8297 Kelsey Ports, North Andrew, IL 74082",Apple Pay,failed
ORD_04381,CUST_0625,2025-06-19,2025-06-20,2025-06-23,delivered,"78159 Veronica Radial Suite 889, Brianburgh, PA 69103",Credit Card,refunded
ORD_04382,CUST_0756,2025-05-04,2025-05-10,2025-05-15,delivered,"251 Alvarez Well Suite 426, Jamesbury, GU 46054",PayPal,pending
ORD_04383,CUST_0004,2025-09-02,2025-09-07,2025-09-09,delivered,"132 Guy Parkway Suite 438, Schmitttown, PR 77778",Google Pay,failed
ORD_04384,CUST_0806,2025-08-30,2025-09-04,,shipped,"4212 Philip Vista, South Joshuamouth, GU 60715",Apple Pay,failed
ORD_04385,CUST_0109,2025-03-12,2025-03-16,,shipped,"477 Michael Islands Apt. 706, Thomasfort, AK 77679",PayPal,pending
ORD_04386,CUST_0663,2025-01-25,,,cancelled,"17981 Hunt Plains, North Tyroneshire, RI 68928",PayPal,pending
ORD_04387,CUST_0995,2025-07-08,2025-07-09,2025-07-12,delivered,"USS Sampson, FPO AE 98909",Google Pay,refunded
ORD_04388,CUST_0734,2025-08-16,2025-08-23,,shipped,"1121 Deborah Ridge Suite 669, Lake Charles, AS 30911",Debit Card,pending
ORD_04389,CUST_0471,2025-01-28,2025-02-04,2025-02-08,delivered,"89677 Chapman Light Suite 286, Watsonton, KY 54438",Debit Card,pending
ORD_04390,CUST_0102,2025-04-18,2025-04-20,2025-04-21,delivered,"9591 Cruz Brooks Suite 764, West Edwintown, WY 15070",Apple Pay,refunded
ORD_04391,CUST_0187,2025-10-24,2025-10-26,,shipped,"0513 Gavin Forge Apt. 842, Brewerland, LA 47076",Credit Card,failed
ORD_04392,CUST_0095,2025-07-02,2025-07-09,2025-07-10,delivered,"280 Watson Isle, East Jessicamouth, CA 65956",Apple Pay,pending
ORD_04393,CUST_0302,2025-05-18,,,cancelled,"495 Roger Brooks Apt. 226, Martinborough, NJ 50801",PayPal,refunded
ORD_04394,CUST_0844,2025-01-15,2025-01-22,2025-01-25,delivered,"1440 Elizabeth Divide, North Hunter, GA 81447",Google Pay,failed
ORD_04395,CUST_0425,2025-03-21,2025-03-26,,shipped,"8236 Kirk Parks, Lake William, GA 71297",Google Pay,paid
ORD_04396,CUST_0956,2025-01-20,2025-01-22,2025-01-24,delivered,"0795 Bennett Ports Suite 572, Katherineside, AZ 43893",PayPal,refunded
ORD_04397,CUST_0743,2025-06-03,2025-06-05,2025-06-09,delivered,"9619 Jason Club Apt. 360, Traceyside, WV 43225",Credit Card,refunded
ORD_04398,CUST_0640,2025-01-09,2025-01-14,2025-01-15,delivered,"5876 Julie Springs, West Jasmineland, UT 66122",PayPal,pending
ORD_04399,CUST_0234,2025-02-09,2025-02-15,2025-02-20,delivered,"4388 Schneider Hill Suite 068, North Clarence, NV 43001",Credit Card,paid
ORD_04400,CUST_0726,2025-01-10,,,cancelled,"0752 Susan Summit, West Meghan, NH 06841",Apple Pay,failed
ORD_04401,CUST_0844,2025-09-24,2025-10-01,2025-10-06,delivered,"Unit 1556 Box 8899, DPO AP 50772",Apple Pay,paid
ORD_04402,CUST_0688,2025-07-03,2025-07-06,,shipped,"047 Morales Brook, Sotoland, MN 62618",Apple Pay,refunded
ORD_04403,CUST_0595,2025-08-14,2025-08-20,2025-08-23,delivered,"8394 Theresa Skyway, North Jeffreyland, NY 29189",Credit Card,refunded
ORD_04404,CUST_0431,2025-06-11,2025-06-14,2025-06-17,delivered,"11549 Rice Ridges Apt. 099, North Kristin, VA 10640",PayPal,paid
ORD_04405,CUST_0839,2024-11-26,2024-12-01,2024-12-06,delivered,"6320 Chandler Ways Suite 065, West Ashleyville, NY 74629",Credit Card,refunded
ORD_04406,CUST_0767,2025-05-17,2025-05-21,2025-05-26,delivered,"0019 Anna Oval Suite 447, Steventon, CA 96338",Credit Card,failed
ORD_04407,CUST_0598,2025-03-12,2025-03-15,2025-03-19,delivered,"2115 Gates Harbor Apt. 165, Carolton, NE 21906",Google Pay,paid
ORD_04408,CUST_0572,2024-11-19,2024-11-22,,shipped,"12801 Kevin Row Apt. 122, East Michael, DC 21921",Debit Card,refunded
ORD_04409,CUST_0172,2025-08-23,2025-08-30,2025-09-04,delivered,"239 Michael Hill Suite 834, Arnoldland, CT 54509",PayPal,failed
ORD_04410,CUST_0564,2024-12-08,2024-12-12,2024-12-16,delivered,"83562 Jennifer Trail, Port Jennaside, GU 94888",PayPal,paid
ORD_04411,CUST_0882,2024-11-19,2024-11-20,2024-11-24,delivered,"8738 Rachel Causeway, North Mitchell, MS 53606",Apple Pay,paid
ORD_04412,CUST_0155,2025-10-26,2025-10-31,2025-11-04,delivered,"86314 Holmes Well, South Angelaburgh, IA 35870",Credit Card,pending
ORD_04413,CUST_0118,2025-08-26,2025-09-02,,shipped,"64880 Christopher Ferry, South Matthew, CT 32339",Google Pay,paid
ORD_04414,CUST_0648,2025-02-07,2025-02-13,2025-02-14,delivered,"25779 Jason Crossing Apt. 038, Cookside, MI 38182",Google Pay,paid
ORD_04415,CUST_0159,2025-06-10,2025-06-16,,shipped,"178 Brown Haven Suite 056, Cameronstad, CA 33941",Google Pay,refunded
ORD_04416,CUST_0868,2025-05-20,2025-05-27,,shipped,"85587 Padilla Cape Suite 424, Lake Jerry, GA 36831",Credit Card,pending
ORD_04417,CUST_0836,2025-04-08,2025-04-14,2025-04-18,delivered,"5977 Paul Fork, Jenningsfurt, HI 52200",Credit Card,refunded
ORD_04418,CUST_0398,2024-12-14,,,processing,"4608 Watson Meadow, Buchananville, GU 82288",Google Pay,paid
ORD_04419,CUST_0895,2025-07-28,2025-07-29,2025-08-02,delivered,"2406 Victor Shoal, Fernandezfurt, PR 18487",Google Pay,pending
ORD_04420,CUST_0225,2025-03-19,2025-03-26,2025-03-28,delivered,"295 Brennan Extensions, West Donnatown, WY 34030",Google Pay,pending
ORD_04421,CUST_0397,2025-08-05,2025-08-10,,shipped,"215 Sandra Junction Apt. 877, East Brianberg, MN 62186",PayPal,pending
ORD_04422,CUST_0282,2025-05-15,,,processing,"133 Christopher Overpass, Martinberg, FM 44893",Google Pay,refunded
ORD_04423,CUST_0678,2025-05-19,2025-05-24,2025-05-28,delivered,"150 Jessica Harbor Apt. 309, Teresamouth, NH 50717",Credit Card,pending
ORD_04424,CUST_0731,2024-12-12,2024-12-13,2024-12-17,delivered,"3235 Shelly Port Apt. 631, South George, MP 24076",Apple Pay,failed
ORD_04425,CUST_0472,2025-01-30,2025-02-04,2025-02-08,delivered,"Unit 1100 Box 3845, DPO AP 14816",Google Pay,pending
ORD_04426,CUST_0998,2025-03-11,2025-03-14,2025-03-17,delivered,"Unit 6724 Box 5494, DPO AP 13452",Apple Pay,paid
ORD_04427,CUST_0820,2024-11-16,2024-11-20,2024-11-22,delivered,"28748 Jocelyn Shoal, East James, IA 81038",Credit Card,pending
ORD_04428,CUST_0861,2025-05-05,2025-05-07,,shipped,"PSC 8036, Box 8392, APO AE 60986",Credit Card,failed
ORD_04429,CUST_0338,2025-11-03,2025-11-09,2025-11-10,delivered,"13353 Sharon Junction Apt. 639, Holtmouth, PW 64345",Debit Card,refunded
ORD_04430,CUST_0693,2025-07-15,2025-07-18,2025-07-20,delivered,"05737 Debbie Island Apt. 414, North Stephenport, NY 49883",Credit Card,refunded
ORD_04431,CUST_0633,2025-06-30,2025-07-06,,shipped,"72535 Tamara Ports, Lake Jessica, NV 86570",PayPal,failed
ORD_04432,CUST_0728,2025-09-28,2025-10-01,2025-10-02,delivered,"084 John Way Suite 052, Careyview, UT 92111",Debit Card,failed
ORD_04433,CUST_0522,2024-12-19,2024-12-21,2024-12-22,delivered,"3146 Pamela Causeway Apt. 816, Davidton, DE 50034",Credit Card,failed
ORD_04434,CUST_0066,2025-09-13,2025-09-17,2025-09-18,delivered,"9069 Brandi Shoals, Cartermouth, AK 73237",Credit Card,pending
ORD_04435,CUST_0959,2025-11-10,2025-11-16,2025-11-19,delivered,"340 Torres Grove, Hamptonberg, CT 20314",Credit Card,pending
ORD_04436,CUST_0411,2024-11-26,2024-11-30,2024-12-01,delivered,"4293 Wright Drives, New Charlesville, PR 44254",Debit Card,refunded
ORD_04437,CUST_0839,2025-05-20,,,cancelled,"9848 James Throughway Apt. 510, Woodchester, NH 07337",Google Pay,paid
ORD_04438,CUST_0762,2025-01-30,2025-02-04,2025-02-08,delivered,"479 Derrick Grove Suite 209, Parrishfort, NM 68531",Apple Pay,refunded
ORD_04439,CUST_0551,2025-05-07,2025-05-14,2025-05-16,delivered,"82855 Grace Lodge Apt. 347, North Jennifer, NY 39303",PayPal,failed
ORD_04440,CUST_0824,2025-07-18,,,cancelled,"04375 Frederick Mount, Thomasside, KY 92633",Debit Card,failed
ORD_04441,CUST_0437,2025-05-12,2025-05-15,2025-05-18,delivered,"293 Bryan Passage Suite 511, Lake Justinview, KS 49332",Apple Pay,refunded
ORD_04442,CUST_0589,2025-07-06,2025-07-07,2025-07-09,delivered,"7048 Moreno Terrace, North Stephanie, WI 50864",Apple Pay,refunded
ORD_04443,CUST_0977,2025-03-02,2025-03-09,2025-03-10,delivered,"470 Rivera Oval Suite 970, Carloshaven, MP 20077",Credit Card,refunded
ORD_04444,CUST_0224,2025-10-24,2025-10-29,2025-11-01,delivered,"2308 Alexander Meadows Suite 792, Port Elizabethside, VA 28382",Apple Pay,pending
ORD_04445,CUST_0777,2025-02-11,2025-02-16,2025-02-18,delivered,"976 Fitzgerald Forks, Bishopfurt, ME 55054",Credit Card,failed
ORD_04446,CUST_0597,2025-07-25,2025-07-28,2025-08-01,delivered,"1252 Williams Spur Suite 698, Hughesshire, NE 45562",PayPal,pending
ORD_04447,CUST_0679,2025-09-19,2025-09-21,2025-09-22,delivered,"62547 Christopher Light Apt. 521, Lake Robert, ID 26401",Google Pay,refunded
ORD_04448,CUST_0985,2025-04-22,2025-04-29,,shipped,"8408 Schwartz Plains Suite 996, Cherylberg, GU 69302",PayPal,paid
ORD_04449,CUST_0140,2025-03-29,2025-04-05,,shipped,"247 Jennifer Groves, North John, VI 43917",Credit Card,failed
ORD_04450,CUST_0573,2025-06-12,2025-06-18,2025-06-21,delivered,"9348 Ortega Mountain Apt. 596, South Jenniferborough, TN 98296",PayPal,pending
